order_id,customer_id,order_date,product_id,product_category,quantity,unit_price,discount,tax,shipping_cost,order_amount,payment_method,order_status,sales_region
2414,678,2025-02-06,194,Home,5,29.63,27.87,28.43,0.01,,UPI,Completed,East
2415,812,2026-04-01,292,Electronics,1,276.88,46.57,14.17,4.59,990.72,Cash,Cancelled,East
2416,283,2025-04-07,148,Books,5,18.23,33.96,13.34,4.18,904.44,Card,Completed,North
2417,289,2025-10-13,237,Electronics,2,276.82,49.07,22.71,15.31,479.08,UPI,Pending,East
2418,211,2025-03-29,102,Electronics,5,238.84,37.02,12.24,8.02,757.74,UPI,Returned,North
2419,957,2025-05-12,178,Books,3,179.63,5.28,19.27,15.59,704.44,Cash,Pending,East
2420,405,2026-01-30,295,Electronics,4,7.82,36.48,9.61,2.32,-13.11,Card,Pending,East
2421,677,2025-07-04,170,Electronics,5,30.13,33.64,3.03,13.27,479.56,UPI,Pending,West
2422,843,2025-01-09,199,Home,4,81.91,0.54,15.22,11.24,984.54,Cash,Pending,West
2423,1015,2026-01-07,223,Books,3,129.45,41.8,29.87,14.26,30.45,Cash,Cancelled,West
2424,1015,2025-10-21,181,Electronics,4,227.42,15.61,7.13,12.39,767.44,Cash,Cancelled,North
2425,431,2025-01-06,203,Electronics,3,152.15,39.41,15.09,11.43,130.37,Cash,Pending,East
2426,859,2026-01-07,155,Home,3,215.89,49.41,3.93,15.53,413.68,UPI,Pending,North
2427,264,2025-04-08,187,Home,4,75.33,25.14,11.74,6.75,647.77,Card,Completed,North
2428,379,2025-04-27,139,Home,4,81.03,21.32,25.43,3.1,765.92,Cash,Completed,West
2429,96,2025-07-20,131,Electronics,2,243.26,29.18,4.53,7.07,644.16,Card,Cancelled,North
2430,238,2025-01-22,166,Electronics,1,209.11,16.79,7.22,3.96,,UPI,Completed,South
2431,503,2026-05-12,299,Electronics,5,269.39,24.47,18.23,4.04,20.87,Card,Pending,South
2432,639,2025-01-02,171,Home,1,84.06,38.17,13.48,10.89,911.88,Card,Pending,West
2433,871,2025-12-09,262,Electronics,5,278.02,6.29,26.52,3.98,114.59,UPI,Pending,East
2434,669,2025-09-04,146,Electronics,5,65.15,12.39,7.05,3.37,141.77,UPI,Returned,South
2435,294,2026-04-03,222,Electronics,1,108.34,48.9,11.71,9.01,414.26,Card,Pending,East
2436,750,2025-11-30,176,Home,5,136.02,0.23,29.09,9.8,501.15,Cash,Cancelled,North
2437,37,2025-04-01,139,Books,4,133.07,44.88,3.92,1.72,186.88,Card,Cancelled,North
2438,803,2025-12-27,144,Electronics,1,85.68,11.3,16.85,11.61,848.27,Card,Completed,East
2439,250,2025-04-15,188,Home,1,236.27,42.3,3.98,14.29,474.31,UPI,Completed,West
2440,449,2025-12-20,253,Books,5,278.9,38.66,4.85,10.3,815.59,Card,Pending,West
2441,577,2025-07-21,183,Books,2,281.97,38.78,14.64,19.62,897.32,Card,Completed,South
2442,695,2026-04-11,210,Books,2,156.13,34.89,19.83,17.48,984.19,Card,Returned,North
2443,966,2025-12-18,185,Electronics,3,225.02,47.03,15.09,15.88,437.39,Cash,Cancelled,South
2444,605,2025-04-23,162,Books,1,115.38,39.55,21.57,18.75,321.56,Card,Completed,North
2445,704,2025-09-14,202,Books,2,17.36,18.64,24.25,5.67,331.37,UPI,Completed,West
2446,563,2025-04-28,130,Electronics,2,29.87,8.69,13.55,6.03,255.97,Cash,Pending,West
2447,927,2026-02-16,107,Books,4,49.63,5.17,6.83,14.37,747.25,Cash,Cancelled,South
2448,140,2026-01-16,103,Electronics,4,228.79,29.84,9.42,17.96,52.55,Cash,Returned,West
2449,42,2026-01-25,108,Home,4,298.54,1.46,16.14,11.93,725.57,Card,Cancelled,North
2450,165,2026-02-11,133,Books,1,252.88,33.57,17.56,8.04,764.14,UPI,Returned,South
2451,995,2025-08-04,288,Electronics,2,47.49,22.87,7.74,18.47,23.02,Card,Completed,South
2452,554,2025-11-05,150,Electronics,5,203.51,24.54,7.55,4.76,473.26,UPI,Returned,North
2453,696,2025-12-08,106,Electronics,5,179.19,34.69,10.83,14.25,972.78,Card,Returned,South
2454,753,2025-03-15,217,Electronics,1,255.03,17.28,13.59,12.81,921.34,UPI,Returned,East
2455,796,2026-02-28,148,Electronics,3,293.96,46.13,22.69,11.55,511.67,UPI,Pending,South
2456,730,2026-01-10,171,Books,5,197.17,41.53,1.89,2.44,406.52,Card,Cancelled,North
2457,584,2025-06-02,189,Electronics,3,276.67,40.93,3.26,16.91,946.96,Card,Cancelled,East
2458,343,2025-03-17,254,Electronics,4,114.77,7.9,20.24,7.74,410.12,Card,Returned,East
2459,934,2025-10-23,177,Home,4,93.62,49.03,18.85,19.38,199.59,Card,Returned,South
2460,388,2026-04-04,182,Books,4,135.47,8.1,9.22,1.02,24.4,Cash,Returned,East
2461,817,2025-05-06,225,Electronics,1,219.02,29.96,6.36,3.87,800.56,Card,Cancelled,North
2462,866,2026-02-07,135,Books,3,29.65,19.11,27.37,18.0,400.38,Card,Returned,South
2463,73,2026-01-06,112,Electronics,4,292.02,8.35,8.13,12.12,883.19,Card,Returned,West
2464,78,2025-05-15,229,Electronics,3,22.97,46.83,13.06,14.8,492.76,Card,Pending,South
2465,554,2025-11-02,123,Electronics,2,249.74,28.17,15.0,8.09,21.06,UPI,Pending,South
2466,444,2025-01-04,265,Home,3,218.98,23.56,18.32,6.82,442.07,Card,Pending,North
2467,970,2025-03-04,272,Home,4,276.99,43.97,28.2,7.25,598.97,UPI,Pending,North
2468,548,2025-07-01,298,Books,5,213.51,15.79,6.55,4.61,260.99,UPI,Completed,West
2469,597,2025-07-01,262,Electronics,4,286.45,14.21,13.44,5.47,129.84,Card,Pending,North
2470,264,2026-01-17,187,Electronics,1,160.65,10.37,11.1,9.94,321.33,UPI,Returned,East
2471,124,2025-06-13,272,Books,4,263.15,29.1,9.39,11.67,907.91,Card,Completed,South
2472,246,2025-02-17,241,Books,3,126.89,15.07,25.78,1.92,939.33,Card,Returned,West
2473,168,2026-02-08,295,Electronics,1,161.79,38.18,10.95,6.51,828.52,Card,Pending,South
2474,90,2025-06-16,280,Books,5,64.2,38.16,16.42,5.06,,UPI,Pending,East
2475,997,2025-05-10,119,Electronics,2,44.52,18.36,13.0,5.42,425.4,Card,Completed,South
2476,31,2025-08-29,190,Electronics,1,80.59,10.2,19.35,8.83,46.13,UPI,Pending,South
2477,176,2025-06-29,138,Electronics,5,151.11,42.94,3.09,1.98,749.94,Card,Returned,West
2477,176,2025-06-29,138,Electronics,5,151.11,42.94,3.09,1.98,749.94,Card,Returned,West
2479,222,2025-11-30,168,Books,3,6.24,11.0,5.2,12.81,405.12,Cash,Completed,West
2480,129,2025-03-17,208,Home,1,68.87,20.59,17.16,3.08,320.16,Cash,Completed,North
2481,294,2025-05-08,127,Electronics,1,151.23,41.2,1.82,8.86,985.2,Card,Pending,North
2482,561,2026-01-25,169,Books,3,34.46,21.89,29.87,8.43,995.2,Card,Cancelled,West
2483,472,2025-04-02,246,Electronics,3,172.27,32.94,19.0,14.04,796.77,Card,Cancelled,South
2484,753,2026-02-28,283,Electronics,5,146.71,19.7,16.0,18.98,766.08,Card,Cancelled,East
2485,607,2025-03-25,233,Books,5,54.62,31.71,19.95,4.26,678.21,Cash,Cancelled,West
2486,3,2025-10-14,250,Home,3,93.66,39.85,25.96,12.32,878.16,Card,Returned,East
2487,31,2025-01-02,113,Books,3,103.32,27.81,19.83,16.54,249.57,Card,Returned,North
2488,700,2026-04-11,252,Books,4,138.28,15.31,17.84,5.13,301.14,Cash,Returned,East
2489,315,2025-08-06,207,Books,2,208.04,1.42,15.19,7.89,127.34,Cash,Returned,East
2490,416,2026-03-16,223,Electronics,5,120.59,18.7,3.18,13.72,99.91,Cash,Returned,East
2491,504,2025-12-12,232,Electronics,4,102.64,26.86,5.27,6.8,277.16,Card,Cancelled,West
2492,463,2025-04-06,118,Books,1,193.84,7.14,2.33,12.89,12.31,Card,Pending,West
2493,372,2026-04-20,284,Electronics,1,295.5,21.3,4.38,6.06,505.52,Cash,Completed,East
2494,464,2025-09-23,164,Home,3,161.39,39.49,20.75,18.77,32.33,Card,Returned,West
2495,598,2026-01-03,186,Books,4,164.72,20.9,18.44,14.59,931.16,Cash,Pending,West
2496,730,2025-12-29,177,Books,2,76.92,30.52,26.87,8.45,622.8,UPI,Cancelled,East
2497,74,2025-11-13,127,Home,4,20.1,10.86,27.05,17.0,93.82,Cash,Pending,South
2498,191,2025-11-29,247,Home,2,66.37,45.72,29.66,17.77,661.75,Card,Pending,West
2499,768,2026-02-14,171,Home,3,267.59,30.08,19.29,5.01,852.55,UPI,Cancelled,East
2500,539,2025-07-31,131,Books,2,266.18,34.72,3.4,1.61,786.82,Cash,Completed,East
2501,663,2025-02-03,282,Books,2,36.59,42.11,15.36,9.41,214.89,Card,Cancelled,North
2502,931,2025-07-30,176,Home,4,278.47,11.58,21.02,12.37,462.7,UPI,Cancelled,East
2503,522,2025-01-08,268,Books,4,219.02,38.84,24.36,16.45,436.53,Cash,Pending,West
2504,390,2026-01-26,234,Home,2,107.11,0.49,18.5,12.85,,Card,Returned,East
2505,119,2026-05-12,132,Books,3,123.6,26.33,18.14,1.88,190.74,Cash,Cancelled,South
2506,161,2025-06-25,169,Electronics,1,100.11,48.2,28.12,5.51,100.92,UPI,Completed,North
2507,260,2025-07-24,245,Books,5,160.49,40.97,6.38,5.51,,Cash,Cancelled,South
2508,1016,2026-03-27,205,Books,2,273.23,49.81,5.14,11.45,158.48,Card,Returned,West
2509,992,2026-04-28,257,Books,3,169.44,45.01,16.43,9.93,731.67,Cash,Pending,South
2510,84,2026-04-20,210,Electronics,1,216.86,15.9,19.86,2.7,57.18,Card,Returned,East
2511,151,2026-05-15,278,Books,4,166.14,48.26,29.42,12.37,88.45,Cash,Cancelled,North
2512,381,2025-08-06,100,Electronics,2,106.93,48.96,21.6,9.04,-23.63,Card,Cancelled,West
2513,696,2026-03-19,255,Home,1,283.83,31.59,15.45,5.51,531.48,Cash,Returned,South
2514,960,2025-08-21,241,Electronics,2,77.66,29.81,8.42,9.96,194.89,UPI,Completed,East
2514,960,2025-08-21,241,Electronics,2,77.66,29.81,8.42,9.96,194.89,UPI,Completed,East
2516,356,2025-09-04,215,Books,4,297.66,15.13,23.83,10.79,730.72,UPI,Completed,West
2517,216,2025-04-05,145,Electronics,3,25.6,30.16,26.44,15.39,877.35,Cash,Cancelled,West
2518,94,2025-10-23,214,Home,3,295.01,18.86,25.19,15.44,660.11,Card,Pending,West
2519,353,2025-05-10,208,Books,4,100.25,44.33,2.69,5.0,623.53,UPI,Cancelled,West
2520,87,2026-05-12,184,Books,5,203.64,0.36,16.9,11.53,282.88,UPI,Pending,South
2521,166,2025-07-03,151,Books,3,287.74,47.36,23.35,19.24,112.7,Cash,Pending,East
2522,285,2025-09-21,160,Books,4,60.31,29.64,13.05,3.74,646.86,UPI,Pending,South
2523,483,2025-02-09,250,Books,2,13.22,21.49,16.46,13.1,95.31,UPI,Completed,North
2524,954,2025-11-23,105,Books,1,219.39,0.9,26.79,17.96,496.68,Card,Cancelled,East
2525,45,2025-06-03,200,Home,2,74.0,16.2,4.3,15.31,380.49,UPI,Pending,North
2526,519,2025-02-15,247,Home,3,53.11,12.58,8.14,1.09,178.19,Cash,Completed,North
2527,747,2025-12-20,160,Books,3,48.32,0.87,25.35,1.71,-29.8,Cash,Returned,East
2528,241,2026-04-07,164,Home,2,291.59,36.04,9.13,9.17,118.98,UPI,Completed,West
2529,620,2025-07-24,146,Home,1,93.88,27.13,27.53,17.16,15.8,Cash,Cancelled,East
2530,31,2025-08-21,280,Books,5,51.19,38.72,18.42,9.49,,UPI,Pending,South
2531,927,2025-08-10,200,Electronics,4,145.33,44.43,26.21,14.58,522.48,Cash,Cancelled,West
2532,394,2025-06-14,273,Books,1,270.09,25.89,13.78,6.74,437.61,UPI,Returned,North
2533,533,2025-05-20,174,Books,4,218.37,40.44,21.71,16.31,926.4,Cash,Cancelled,South
2534,555,2026-01-18,154,Books,5,235.72,13.86,22.31,3.43,222.29,Card,Cancelled,South
2535,1012,2025-12-29,209,Books,3,153.65,35.56,13.86,0.52,-34.5,UPI,Cancelled,West
2536,707,2025-09-22,105,Home,3,93.64,41.04,9.03,4.07,730.93,Cash,Cancelled,North
2537,941,2025-11-10,283,Electronics,5,68.32,41.71,11.58,14.49,417.34,Cash,Completed,South
2538,367,2025-05-17,101,Books,2,21.81,41.87,9.09,11.64,444.28,Card,Completed,North
2539,245,2025-11-13,299,Books,5,185.66,46.34,10.95,1.9,874.15,Card,Cancelled,South
2540,453,2025-06-29,291,Books,4,112.83,4.75,16.65,17.63,873.75,UPI,Returned,West
2541,712,2025-03-06,235,Books,2,109.95,28.25,17.53,2.56,208.56,Card,Completed,North
2542,529,2025-09-24,176,Electronics,1,268.28,40.71,20.25,9.85,747.82,Card,Returned,South
2543,547,2025-09-09,188,Home,5,136.96,39.26,17.29,7.22,109.37,Cash,Returned,West
2544,210,2026-01-21,296,Home,5,291.25,36.5,25.54,12.13,499.63,UPI,Cancelled,East
2545,494,2026-05-06,271,Electronics,5,52.77,28.37,1.29,9.21,268.89,UPI,Pending,South
2546,706,2025-08-31,159,Books,2,75.53,28.36,24.5,5.17,601.82,UPI,Cancelled,North
2547,1004,2025-09-02,189,Home,1,279.23,6.61,26.7,12.35,-11.03,UPI,Cancelled,West
2548,268,2025-08-17,131,Home,5,118.83,16.74,14.95,6.14,507.99,Card,Cancelled,South
2549,335,2025-06-04,221,Home,1,279.54,20.99,15.55,5.74,750.12,UPI,Pending,East
2550,731,2026-04-27,155,Books,4,169.29,29.39,10.78,12.29,342.74,Card,Completed,South
2551,655,2025-02-21,232,Books,5,62.91,4.44,8.08,18.59,377.14,UPI,Returned,North
2552,327,2026-05-05,249,Books,1,91.52,9.15,10.78,3.16,-6.99,UPI,Pending,West
2553,936,2025-07-08,234,Books,5,83.26,40.94,12.97,15.92,487.61,UPI,Returned,West
2554,756,2025-08-24,126,Home,4,226.39,38.22,1.06,10.26,209.46,Cash,Completed,South
2555,90,2025-07-03,275,Books,4,263.91,2.01,2.2,12.08,628.69,UPI,Returned,East
2556,701,2025-03-01,186,Books,1,198.7,44.15,28.22,15.48,491.8,Cash,Cancelled,East
2557,762,2025-11-25,259,Electronics,1,143.09,39.35,5.55,14.62,518.94,UPI,Completed,South
2558,671,2025-02-02,115,Home,5,186.85,18.6,27.96,11.06,374.31,Cash,Returned,North
2559,419,2025-10-30,224,Books,5,108.38,1.26,1.3,8.63,678.96,UPI,Returned,West
2560,602,2025-03-18,238,Books,3,218.24,33.07,15.69,9.02,210.23,UPI,Cancelled,South
2561,14,2025-09-24,129,Books,4,174.53,12.31,7.54,4.25,479.99,Cash,Completed,South
2562,858,2025-09-05,236,Books,2,252.04,9.91,20.59,10.89,872.1,Cash,Pending,South
2563,264,2025-02-21,152,Electronics,2,57.95,11.1,17.25,13.23,,Cash,Pending,East
2564,43,2025-08-06,295,Home,3,248.5,28.71,26.65,4.73,474.62,Cash,Returned,South
2565,287,2025-01-22,212,Home,3,26.03,42.28,25.9,0.13,517.75,Cash,Pending,North
2566,880,2025-11-29,216,Home,5,185.08,48.64,26.07,13.89,516.37,Card,Returned,South
2567,479,2025-11-03,115,Electronics,1,125.58,6.84,15.98,6.52,67.08,Card,Completed,East
2568,808,2025-12-11,102,Electronics,1,50.18,2.9,15.13,12.22,640.59,Cash,Returned,East
2569,838,2025-10-04,168,Home,4,112.24,14.44,26.85,15.43,-7.53,UPI,Cancelled,South
2570,650,2025-01-19,292,Home,2,112.55,1.1,12.66,9.45,724.63,Cash,Completed,South
2571,917,2025-01-20,289,Electronics,2,269.81,42.92,6.53,11.21,769.03,UPI,Pending,South
2572,948,2025-07-13,122,Home,5,73.11,14.19,16.65,6.42,508.72,UPI,Completed,East
2573,959,2025-08-22,269,Books,3,119.34,25.05,28.58,13.35,-8.6,Cash,Pending,South
2574,341,2025-03-21,107,Books,4,46.6,30.33,14.42,5.99,777.52,Card,Returned,West
2575,739,2025-06-22,115,Electronics,3,83.55,48.95,2.62,8.26,833.7,UPI,Cancelled,South
2576,954,2025-05-02,144,Home,5,277.99,32.46,20.51,17.7,308.98,Card,Returned,South
2577,223,2025-07-12,187,Electronics,5,199.78,27.37,11.41,3.96,281.15,Card,Completed,West
2578,594,2026-01-21,179,Home,3,23.07,12.07,8.47,12.49,628.69,Cash,Completed,South
2579,25,2025-04-24,133,Home,4,209.62,25.34,14.72,8.84,525.46,Card,Returned,South
2580,185,2025-10-13,277,Electronics,2,5.65,24.09,27.97,1.93,517.49,Card,Returned,North
2581,462,2025-06-24,110,Home,3,228.52,0.62,1.14,14.0,,UPI,Returned,South
2582,1008,2025-07-07,298,Books,1,70.64,28.1,8.77,15.08,999.81,Cash,Returned,North
2583,414,2025-05-26,222,Electronics,1,292.92,3.01,7.94,7.79,386.57,UPI,Pending,East
2584,764,2025-11-16,167,Electronics,2,299.56,27.49,7.25,7.65,394.98,UPI,Pending,West
2585,93,2025-03-11,285,Books,4,20.85,17.99,22.1,7.6,694.99,UPI,Cancelled,North
2586,21,2026-01-03,237,Electronics,4,237.67,30.41,28.71,15.21,210.22,Cash,Completed,North
2587,959,2026-03-02,146,Books,3,109.79,36.83,4.98,7.96,827.0,UPI,Returned,South
2588,779,2025-10-09,269,Home,2,281.6,35.55,1.14,13.68,967.74,Card,Pending,South
2589,101,2025-12-18,102,Home,3,280.96,20.87,13.67,11.45,816.58,Card,Cancelled,North
2589,101,2025-12-18,102,Home,3,280.96,20.87,13.67,11.45,816.58,Card,Cancelled,North
2591,807,2026-04-28,192,Books,5,121.12,6.07,18.33,17.04,111.54,Card,Cancelled,North
2592,941,2025-10-02,166,Home,1,126.53,38.02,23.66,16.61,18.97,Card,Returned,North
2593,766,2025-07-20,150,Electronics,4,238.91,48.62,21.08,4.25,566.09,UPI,Completed,East
2594,232,2025-05-07,236,Electronics,3,33.22,13.34,22.64,8.11,376.07,Card,Pending,South
2595,109,2025-06-01,193,Books,4,38.07,12.45,4.0,17.96,597.28,Card,Pending,South
2596,466,2025-02-18,208,Electronics,1,19.26,13.07,24.75,7.01,283.63,UPI,Completed,North
2597,429,2025-02-24,268,Books,5,207.91,43.86,16.15,14.7,747.21,Cash,Pending,South
2598,231,2025-03-19,266,Home,5,39.03,31.22,28.46,14.07,481.43,UPI,Returned,South
2599,120,2025-10-26,276,Electronics,4,69.28,10.06,4.8,7.72,526.59,UPI,Completed,South
2600,517,2025-05-09,252,Books,3,251.54,21.57,25.77,5.9,905.78,Card,Completed,East
2601,197,2025-11-08,163,Electronics,4,136.36,37.96,7.57,16.84,383.6,Card,Pending,South
2602,768,2025-03-11,142,Electronics,2,65.86,25.18,9.75,14.04,181.45,Cash,Returned,South
2603,148,2025-02-08,169,Books,4,130.49,28.24,27.15,11.67,735.02,Cash,Returned,West
2604,595,2025-01-21,252,Home,3,147.4,13.24,9.7,18.83,839.32,UPI,Pending,South
2605,147,2025-09-30,103,Books,2,167.55,27.34,22.87,9.18,922.84,Card,Pending,South
2606,62,2025-12-30,279,Electronics,5,111.33,3.4,12.55,1.79,335.45,Card,Completed,North
2607,489,2025-04-14,198,Electronics,5,178.36,23.8,11.12,9.43,326.47,Cash,Returned,North
2608,159,2025-11-01,222,Home,4,232.55,42.51,8.37,16.13,494.51,Card,Completed,South
2609,804,2025-07-19,236,Books,1,258.62,34.67,14.64,15.58,937.43,Cash,Completed,North
2610,245,2025-07-25,109,Electronics,2,114.02,15.11,27.43,16.25,371.51,UPI,Pending,North
2611,460,2026-05-03,294,Electronics,2,148.47,14.78,10.24,18.18,982.17,Cash,Completed,South
2612,291,2025-03-08,221,Electronics,1,35.5,40.35,1.82,3.12,187.94,UPI,Cancelled,West
2613,391,2026-01-25,107,Books,3,155.83,2.58,19.38,19.88,776.21,UPI,Returned,West
2614,793,2025-02-07,262,Books,4,136.03,27.09,17.71,13.84,85.8,Card,Pending,East
2615,630,2025-02-19,174,Books,1,156.59,32.27,17.87,19.47,863.4,Cash,Completed,North
2616,952,2025-08-15,295,Electronics,5,76.83,8.3,27.13,6.41,600.25,UPI,Pending,East
2617,1001,2025-11-25,184,Home,1,257.84,0.04,2.46,10.27,622.09,Card,Cancelled,West
2618,567,2025-12-11,147,Electronics,2,256.68,5.61,13.61,4.73,285.26,Card,Completed,East
2619,16,2025-11-14,234,Electronics,2,40.49,46.45,22.3,2.88,343.9,UPI,Pending,North
2620,63,2025-09-19,160,Home,5,178.07,24.32,18.84,1.5,606.41,Card,Pending,East
2621,985,2025-12-20,200,Books,4,262.55,47.41,19.36,8.37,366.44,Card,Cancelled,South
2622,458,2026-01-25,202,Electronics,4,255.33,20.02,7.87,1.25,699.69,UPI,Pending,West
2623,384,2026-02-01,145,Books,2,108.02,10.84,4.53,13.62,379.13,Card,Pending,North
2624,424,2025-04-11,121,Books,5,108.49,2.37,23.1,1.58,537.46,Cash,Pending,West
2625,1019,2025-06-06,167,Home,5,234.97,44.68,17.71,8.46,96.33,UPI,Returned,North
2626,797,2026-02-26,237,Electronics,1,205.25,41.54,2.02,3.07,,Cash,Pending,North
2627,726,2025-05-05,116,Home,3,85.27,11.18,15.17,12.31,77.39,Card,Completed,North
2628,966,2025-04-30,123,Books,1,166.4,6.54,20.09,13.33,363.81,UPI,Returned,West
2629,778,2025-04-23,109,Home,1,158.44,24.52,6.4,3.51,5.24,Card,Cancelled,North
2630,1000,2025-11-05,229,Books,4,294.72,43.38,25.0,8.31,627.01,UPI,Pending,North
2631,1020,2025-08-21,140,Home,5,33.62,15.5,3.99,19.9,,Cash,Pending,South
2632,978,2025-12-05,284,Books,5,266.58,44.39,4.93,14.61,606.87,Cash,Returned,South
2633,313,2025-08-17,239,Home,2,176.38,2.24,15.76,5.87,3.82,UPI,Returned,West
2634,351,2025-05-24,242,Books,3,222.69,4.85,27.46,4.33,-18.86,UPI,Completed,East
2635,960,2026-03-27,160,Books,4,21.03,26.69,19.4,3.26,123.45,Card,Returned,West
2636,188,2026-05-03,268,Home,1,267.57,44.3,29.2,10.15,495.69,UPI,Returned,West
2637,316,2025-10-02,274,Electronics,3,240.05,40.35,18.82,8.63,12.74,Cash,Pending,East
2638,314,2025-02-20,255,Books,2,148.77,38.69,23.15,10.16,689.54,UPI,Returned,South
2639,368,2025-06-11,282,Books,5,98.0,1.17,29.73,13.25,388.71,UPI,Pending,East
2640,535,2025-02-15,181,Home,1,132.08,10.1,16.97,14.94,720.59,UPI,Cancelled,East
2641,836,2026-01-16,122,Electronics,2,240.6,49.33,10.24,2.83,,UPI,Returned,South
2642,29,2025-06-20,229,Home,1,225.41,46.41,28.75,12.95,807.94,Cash,Cancelled,West
2643,931,2025-08-24,262,Electronics,5,123.97,37.03,12.99,17.13,467.88,UPI,Returned,West
2644,62,2025-01-09,199,Home,5,27.0,16.38,11.74,2.51,158.26,Cash,Returned,East
2645,681,2026-05-05,255,Books,2,168.03,38.61,14.18,15.21,635.75,UPI,Cancelled,East
2646,613,2025-08-01,289,Books,2,143.2,24.82,12.51,5.37,709.41,Card,Cancelled,South
2647,430,2025-01-01,234,Home,2,256.23,26.66,29.42,13.72,150.98,Cash,Cancelled,West
2648,913,2025-11-11,157,Books,5,272.26,2.87,19.74,0.17,627.96,Cash,Cancelled,North
2649,41,2025-04-12,100,Home,3,157.99,35.02,21.17,14.6,966.96,Card,Completed,South
2650,375,2025-04-16,121,Books,4,289.38,29.45,16.35,10.61,647.47,Card,Pending,South
2651,82,2025-06-01,273,Electronics,2,172.18,40.2,22.26,8.72,70.7,Card,Returned,East
2652,136,2026-04-11,110,Electronics,2,142.27,34.95,20.85,16.81,,Cash,Completed,South
2653,913,2026-02-26,103,Home,3,136.96,34.41,26.02,10.89,923.74,UPI,Completed,West
2654,269,2026-01-22,217,Home,4,169.85,18.43,13.11,1.0,775.83,Cash,Completed,West
2655,744,2025-02-24,199,Books,4,130.22,19.96,5.5,19.13,770.38,Cash,Pending,North
2656,855,2025-03-18,183,Electronics,1,224.21,12.39,4.25,14.46,661.36,UPI,Completed,West
2657,593,2025-10-24,181,Home,4,164.37,4.28,18.15,6.0,664.0,Card,Cancelled,North
2658,22,2025-05-21,154,Home,4,63.78,20.41,20.6,12.52,152.87,Card,Pending,North
2659,690,2025-08-25,108,Electronics,3,114.77,46.08,14.29,7.82,198.44,Card,Cancelled,East
2660,571,2025-03-13,191,Home,3,92.01,7.03,16.31,15.37,758.68,Card,Completed,North
2661,660,2025-09-13,193,Home,3,271.86,41.16,12.51,1.93,296.59,UPI,Completed,North
2662,369,2026-03-11,138,Home,4,47.94,36.87,16.88,6.77,460.71,Card,Returned,North
2663,1018,2026-05-01,244,Electronics,1,55.65,3.24,12.25,5.25,322.39,UPI,Returned,East
2664,779,2026-05-06,147,Books,4,181.1,23.75,23.85,18.6,584.2,UPI,Returned,North
2665,26,2025-08-12,216,Home,5,276.05,2.34,9.78,11.64,726.07,Cash,Pending,West
2666,895,2025-07-05,164,Electronics,1,273.45,35.65,22.72,14.62,197.48,Cash,Returned,West
2667,152,2025-10-12,265,Books,2,113.93,7.52,27.28,7.47,810.85,Cash,Returned,South
2668,425,2025-11-27,177,Electronics,2,118.14,37.04,17.09,1.21,300.06,Card,Returned,West
2669,907,2025-10-25,160,Books,4,64.4,48.31,10.82,15.35,960.03,UPI,Returned,West
2670,279,2025-05-26,265,Books,2,209.48,21.4,21.8,8.45,103.33,UPI,Pending,East
2671,749,2025-03-03,158,Books,2,247.54,5.67,24.58,7.46,572.46,Card,Completed,North
2672,56,2025-08-22,137,Home,5,93.6,0.14,15.84,16.7,,Card,Pending,West
2673,114,2026-01-09,144,Electronics,2,46.05,16.84,24.74,6.17,937.96,Cash,Pending,East
2674,8,2025-10-10,183,Electronics,3,9.42,28.48,12.0,18.49,-44.53,Cash,Returned,South
2675,418,2025-03-30,199,Electronics,2,107.19,27.16,21.12,11.36,642.37,Card,Cancelled,West
2676,478,2025-03-28,220,Books,2,133.87,12.81,21.88,0.11,442.13,Card,Returned,North
2677,615,2025-02-19,129,Books,4,290.52,44.72,2.04,0.29,239.82,Cash,Pending,South
2678,822,2025-10-03,211,Electronics,1,200.87,15.58,17.62,4.02,21.6,Card,Completed,West
